journal_title,journal_url,is_predatory
Folia Toruniensia,https://apcz.umk.pl/czasopisma/index.php/ft/about/index,0
Jurnal Pendidikan Islam Al-Affan,https://ejournal.stit-alquraniyah.ac.id/index.php/jpia,0
The Egyptian Journal of Language Engineering,https://ejle.journals.ekb.eg,0
Sociologies,https://journals.openedition.org/sociologies,0
Юридичний часопис Національної академії внутрішніх справ,https://lawjournal.com.ua/en,0
Territoire en Mouvement,https://journals.openedition.org/tem,0
Transposition,https://journals.openedition.org/transposition,0
Tic & Société,https://journals.openedition.org/ticetsociete,0
Transatlantica,https://journals.openedition.org/transatlantica,0
Via@,https://journals.openedition.org/viatourism,0
Journal of Children's Orthopaedics,https://journals.sagepub.com/home/cho,0
Rare Tumors,http://journals.sagepub.com/home/rtu,0
Health Informatics Journal,https://journals.sagepub.com/home/jhi,0
Journal of Algorithms & Computational Technology,https://journals.sagepub.com/home/act,0
International Journal of Qualitative Methods,https://journals.sagepub.com/home/ijq,0
Natural Product Communications,https://journals.sagepub.com/home/npx,0
International Journal of Immunopathology and Pharmacology,http://journals.sagepub.com/home/iji,0
SAGE Open,http://journals.sagepub.com/home/sgoa,0
Tobacco Use Insights,https://journals.sagepub.com/home/tui,0
Orthopaedic Journal of Sports Medicine,https://journals.sagepub.com/home/ojs,0
Journal of Feline Medicine and Surgery Open Reports,https://journals.sagepub.com/home/jor,0
Clinical and Applied Thrombosis/Hemostasis,https://journals.sagepub.com/home/cat,0
"Inquiry: The Journal of Health Care Organization, Provision, and Financing",https://journals.sagepub.com/home/inq,0
Energy Exploration & Exploitation,https://journals.sagepub.com/home/eea,0
"Ear, Nose & Throat Journal",https://journals.sagepub.com/home/ear,0
Innate Immunity,https://journals.sagepub.com/home/ini,0
Therapeutic Advances in Urology,https://journals.sagepub.com/home/tau,0
Research Ethics Review,http://journals.sagepub.com/home/rea,0
Journal of International Medical Research,https://journals.sagepub.com/home/imr,0
Evolutionary Bioinformatics,https://journals.sagepub.com/home/evb,0
Cancer Informatics,https://journals.sagepub.com/home/cix,0
Cell Transplantation,http://journals.sagepub.com/home/cll,0
Allergy & Rhinology,http://journals.sagepub.com/home/aar,0
Global Sustainability,https://www.cambridge.org/core/journals/global-sustainability,0
BJPsych International,https://www.cambridge.org/core/journals/bjpsych-international,0
Biological Imaging,https://www.cambridge.org/core/journals/biological-imaging,0
BJPsych Open,https://www.cambridge.org/core/journals/bjpsych-open,0
Design Science,http://journals.cambridge.org/action/displayjournal?jid=dsj,0
BJHS Themes,https://www.cambridge.org/core/journals/bjhs-themes,0
Antimicrobial Stewardship & Healthcare Epidemiology,https://www.cambridge.org/core/journals/antimicrobial-stewardship-and-healthcare-epidemiology,0
Cambridge Prisms: Global Mental Health,https://www.cambridge.org/core/journals/global-mental-health,0
Data & Policy,https://www.cambridge.org/core/journals/data-and-policy,0
European Law Open,https://www.cambridge.org/core/journals/european-law-open,0
European Psychiatry,https://www.cambridge.org/core/journals/european-psychiatry,0
Flow,https://www.cambridge.org/core/journals/flow,0
Experimental Results,https://www.cambridge.org/core/journals/experimental-results,0
Journal of Clinical and Translational Science,https://www.cambridge.org/core/journals/journal-of-clinical-and-translational-science,0
Personality Neuroscience,https://www.cambridge.org/core/journals/personality-neuroscience,0
German Law Journal,https://www.cambridge.org/core/journals/german-law-journal,0
Oryx,https://www.cambridge.org/core/journals/oryx,0
Journal of Glaciology,https://www.cambridge.org/core/journals/journal-of-glaciology,0
High Power Laser Science and Engineering,https://www.cambridge.org/core/journals/high-power-laser-science-and-engineering,0
Atmospheric and Oceanic Science Letters,https://www.keaipublishing.com/en/journals/atmospheric-and-oceanic-science-letters,0
Netherlands Journal of Geosciences,https://www.cambridge.org/core/journals/netherlands-journal-of-geosciences,0
Public Health Nutrition,https://www.cambridge.org/core/journals/public-health-nutrition,0
Biomedical Technology,https://www.keaipublishing.com/en/journals/biomedical-technology,0
Journal of Electronic Science and Technology,https://www.keaipublishing.com/en/journals/journal-of-electronic-science-and-technology,0
Data Science and Management,https://www.keaipublishing.com/en/journals/data-science-and-management,0
Journal of Traffic and Transportation Engineering (English ed. Online),https://www.keaipublishing.com/en/journals/journal-of-traffic-and-transportation-engineering-english-edition,0
Crop Journal,https://www.keaipublishing.com/en/journals/the-crop-journal,0
Advances in Climate Change Research,https://www.keaipublishing.com/en/journals/advances-in-climate-change-research,0
Virtual Reality & Intelligent Hardware,https://www.keaipublishing.com/en/journals/virtual-reality-and-intelligent-hardware,0
Petroleum,https://www.keaipublishing.com/en/journals/petroleum,0
Synthetic and Systems Biotechnology,https://www.keaipublishing.com/en/journals/synthetic-and-systems-biotechnology,0
Digital Chinese Medicine,https://www.keaipublishing.com/en/journals/digital-chinese-medicine,0
Global Energy Interconnection,https://www.keaipublishing.com/en/journals/global-energy-interconnection,0
International Journal of Innovation Studies,https://www.keaipublishing.com/en/journals/international-journal-of-innovation-studies,0
Animal Nutrition,https://www.keaipublishing.com/en/journals/animal-nutrition,0
Green Technologies and Sustainability,https://www.keaipublishing.com/en/journals/green-technologies-and-sustainability,0
Global Health Journal,https://www.keaipublishing.com/en/journals/global-health-journal,0
Grain & Oil Science and Technology,https://www.keaipublishing.com/en/journals/grain-and-oil-science-and-technology,0
Journal of Management Science and Engineering,https://www.keaipublishing.com/en/journals/journal-of-management-science-and-engineering,0
Internet of Things and Cyber-Physical Systems,https://www.keaipublishing.com/en/journals/internet-of-things-and-cyber-physical-systems,0
Propulsion and Power Research,https://www.keaipublishing.com/en/journals/propulsion-and-power-research,0
Journal of Natural Gas Geoscience,https://www.keaipublishing.com/en/journals/journal-of-natural-gas-geoscience,0
Tropical Cyclone Research and Review,https://www.keaipublishing.com/en/journals/tropical-cyclone-research-and-review,0
Petroleum Exploration and Development,https://www.keaipublishing.com/en/journals/petroleum-exploration-and-development,0
China Geology,https://www.keaipublishing.com/en/journals/china-geology,0
Oil Crop Science,https://www.keaipublishing.com/en/journals/oil-crop-science,0
International Journal of Transportation Science and Technology,https://www.keaipublishing.com/en/journals/international-journal-of-transportation-science-and-technology,0
Journal of Road Engineering,https://www.keaipublishing.com/en/journals/journal-of-road-engineering,0
Horticultural Plant Journal,https://www.keaipublishing.com/en/journals/horticultural-plant-journal,0
Geodesy and Geodynamics,https://www.keaipublishing.com/en/journals/geodesy-and-geodynamics,0
Frontiers of Architectural Research,https://www.keaipublishing.com/en/journals/frontiers-of-architectural-research,0
Environmental Chemistry and Ecotoxicology,https://www.keaipublishing.com/en/journals/environmental-chemistry-and-ecotoxicology,0
Smart Materials in Medicine,https://www.keaipublishing.com/en/journals/smart-materials-in-medicine,0
Water-Energy Nexus,https://www.keaipublishing.com/en/journals/water-energy-nexus,0
Clinical eHealth,https://www.keaipublishing.com/en/journals/clinical-ehealth,0
Genes and Diseases,https://www.keaipublishing.com/en/journals/genes-and-diseases,0
Underground Space,https://www.keaipublishing.com/en/journals/underground-space,0
Energy and Built Environment,https://www.keaipublishing.com/en/journals/energy-and-built-environment,0
Petroleum Research,https://www.keaipublishing.com/en/journals/petroleum-research,0
Liver Research,https://www.keaipublishing.com/en/journals/liver-research,0
Journal of Interventional Medicine,https://www.keaipublishing.com/en/journals/journal-of-interventional-medicine,0
International Soil and Water Conservation Research,https://www.keaipublishing.com/en/journals/international-soil-and-water-conservation-research,0
Advanced Industrial and Engineering Polymer Research,https://www.keaipublishing.com/en/journals/advanced-industrial-and-engineering-polymer-research,0
International Journal of Lightweight Materials and Manufacture,https://www.keaipublishing.com/en/journals/international-journal-of-lightweight-materials-and-manufacture,0
Artificial Intelligence in Agriculture,https://www.keaipublishing.com/en/journals/artificial-intelligence-in-agriculture,0
HydroResearch,https://www.keaipublishing.com/en/journals/hydroresearch,0
Nano Materials Science,https://www.keaipublishing.com/en/journals/nano-materials-science,0
Translational Medicine of Aging,https://www.keaipublishing.com/en/journals/translational-medicine-of-aging,0
Aquaculture and Fisheries,https://www.keaipublishing.com/en/journals/aquaculture-and-fisheries,0
Watershed Ecology and the Environment,https://www.keaipublishing.com/en/journals/watershed-ecology-and-the-environment,0
International Journal of Intelligent Networks,https://www.keaipublishing.com/en/journals/international-journal-of-intelligent-networks,0
Regional Sustainability,https://www.keaipublishing.com/en/journals/regional-sustainability,0
Emerging Contaminants,https://www.keaipublishing.com/en/journals/emerging-contaminants,0
International Journal of Cognitive Computing in Engineering,https://www.keaipublishing.com/en/journals/international-journal-of-cognitive-computing-in-engineering,0
Journal of Pipeline Science and Engineering,https://www.keaipublishing.com/en/journals/journal-of-pipeline-science-and-engineering,0
Asian Journal of Sport and Exercise Psychology,https://www.keaipublishing.com/en/journals/asian-journal-of-sport-and-exercise-psychology,0
Cognitive Robotics,https://www.keaipublishing.com/en/journals/cognitive-robotics,0
Chinese Journal of Plastic and Reconstructive Surgery,https://www.keaipublishing.com/en/journals/chinese-journal-of-plastic-and-reconstructive-surgery,0
Brain Hemorrhages,https://www.keaipublishing.com/en/journals/brain-hemorrhages,0
Materials Science for Energy Technologies,https://www.keaipublishing.com/en/journals/materials-science-for-energy-technologies,0
Energetic Materials Frontiers,https://www.keaipublishing.com/en/journals/energetic-materials-frontiers,0
AI Open,https://www.keaipublishing.com/en/journals/ai-open,0
Green Chemical Engineering,https://www.keaipublishing.com/en/journals/green-chemical-engineering,0
Reproduction and Breeding,https://www.keaipublishing.com/en/journals/reproduction-and-breeding,0
Fundamental Research,https://www.keaipublishing.com/en/journals/fundamental-research,0
Sustainable Operations and Computers,https://www.keaipublishing.com/en/journals/sustainable-operations-and-computers,0
Green Synthesis and Catalysis,https://www.keaipublishing.com/en/journals/green-synthesis-and-catalysis,0
Defence Technology,https://www.keaipublishing.com/en/journals/defence-technology,0
Non-coding RNA Research,https://www.keaipublishing.com/en/journals/non-coding-rna-research,0
Advances in Biomarker Sciences and Technology,https://www.keaipublishing.com/en/journals/advances-in-biomarker-sciences-and-technology,0
FirePhysChem,https://www.keaipublishing.com/en/journals/firephyschem,0
Earthquake Research Advances,https://www.keaipublishing.com/en/journals/earthquake-research-advances,0
Journal of Magnesium and Alloys,https://www.keaipublishing.com/en/journals/journal-of-magnesium-and-alloys,0
Materials Reports: Energy,https://www.keaipublishing.com/en/journals/materials-reports-energy,0
China Economic Quarterly International,https://www.keaipublishing.com/en/journals/china-economic-quarterly-international,0
Sensors International,https://www.keaipublishing.com/en/journals/sensors-international,0
Water Cycle,https://www.keaipublishing.com/en/journals/water-cycle,0
Journal of Safety Science and Resilience,https://www.keaipublishing.com/en/journals/journal-of-safety-science-and-resilience,0
International Journal of Geoheritage and Parks,https://www.keaipublishing.com/en/journals/international-journal-of-geoheritage-and-parks,0
Carbon Resources Conversion,https://www.keaipublishing.com/en/journals/carbon-resources-conversion,0
International Journal of Advanced Nuclear Reactor Design and Technology,https://www.keaipublishing.com/en/journals/international-journal-of-advanced-nuclear-reactor-design-and-technology,0
"Laparoscopic, Endoscopic and Robotic Surgery",https://www.keaipublishing.com/en/journals/laparoscopic-endoscopic-and-robotic-surgery,0
Energy Geoscience,https://www.keaipublishing.com/en/journals/energy-geoscience,0
Journal of Finance and Data Science,https://www.keaipublishing.com/en/journals/the-journal-of-finance-and-data-science,0
Bioactive Materials,https://www.keaipublishing.com/en/journals/bioactive-materials,0
Digital Communications and Networks,https://www.keaipublishing.com/en/journals/digital-communications-and-networks,0
Journal of Biosafety and Biosecurity,https://www.keaipublishing.com/en/journals/journal-of-biosafety-and-biosecurity,0
Plant Diversity,https://www.keaipublishing.com/en/journals/plant-diversity,0
Advances in Archaeomaterials,https://www.keaipublishing.com/en/journals/advances-in-archaeomaterials,0
Advanced Membranes,https://www.keaipublishing.com/en/journals/advanced-membranes,0
Supramolecular Materials,https://www.keaipublishing.com/en/journals/supramolecular-materials,0
Bulletin of the World Health Organization,https://www.who.int/publications/journals/bulletin,0
"Ekonomi, Politika & Finans Araştırmaları Dergisi",https://www.epfjournal.com,0
Convergência Lusíada,https://www.convergencialusiada.com.br,0
گیاه‌پزشکی,http://plantprotection.scu.ac.ir/?lang=en,0
فصلنامه روان‌شناسی کاربردی,http://apsy.sbu.ac.ir,0
Revista Brasileira de Ortopedia,https://lp.thieme.de/journals/revista-brasileira-de-ortopedia-brazilian-journal-of-orthopaedics/0102-3616,0
Global Media Journal: German Edition,http://www.globalmediajournal.de,0
International Archives of Otorhinolaryngology,https://lp.thieme.de/journals/international-archives-of-otorhinolaryngology/1809-9777,0
healthbook TIMES Das Schweizer Ärztejournal Journal Des Médecins Suisses,https://schw-aerztej.healthbooktimes.org,0
The Journal of Clinical Investigation,https://www.jci.org,0
Nordisk Judaistik,https://journal.fi/nj/index,0
Finnish Yearbook of Population Research,https://journal.fi/fypr/index,0
ორბელიანი,https://journals.sabauni.edu.ge/index.php/jo/about,0
Asian Journal of Science Education,https://jurnal.usk.ac.id/ajse/index,0
"Annals of ""Dunarea de Jos"" University of Galati, Fascicle XII, Welding Equipment and Technology",https://www.gup.ugal.ro/ugaljournals/index.php/awet/about,0
Journal of Vascular Surgery Cases and Innovative Techniques,https://www.sciencedirect.com/journal/journal-of-vascular-surgery-cases-innovations-and-techniques,0
Forestry Research,https://www.maxapress.com/forres,0
Economicus,https://uet.edu.al/economicus,0
Dawuh Guru,https://journal.ipmafa.ac.id/index.php/dawuhguru,0
Jurnal Studi Agama,http://jurnal.radenfatah.ac.id/index.php/jsa/index,0
Frontiers in Environmental Health,https://www.frontiersin.org/journals/environmental-health,0
مطالعات کارآفرینی و توسعه پایدار کشاورزی,https://jead.gau.ac.ir/?lang=en,0
Aristonothos,http://riviste.unimi.it/index.php/aristonothos,0
Tintas : Quaderni di Letterature Iberiche e Iberoamericane,http://riviste.unimi.it/index.php/tintas/index,0
Studia theodisca,http://riviste.unimi.it/index.php/studiatheodisca,0
Bhasha,https://edizionicafoscari.unive.it/en/edizioni4/riviste/bhasha,0
Journal of Research in Language and Translation,https://jrlt.ksu.edu.sa/en,0
Archives of Advances in Biosciences,https://journals.sbmu.ac.ir/aab,0
Index Journal,https://www.index-journal.org,0
Hesperis-Tamuda,https://www.hesperis-tamuda.com,0
"Nuovi autoritarismi e democrazie: diritto, istituzioni, società",https://riviste.unimi.it/index.php/nad,0
Connessioni remote,https://riviste.unimi.it/index.php/connessioniremote/index,0
Itinera,https://riviste.unimi.it/index.php/itinera,0
Italian Review of Legal History,https://riviste.unimi.it/index.php/irlh,0
América sin Nombre,https://americasinnombre.ua.es/index,0
Revista Alicantina de Estudios Ingleses,https://raei.ua.es,0
Studia austriaca,http://riviste.unimi.it/index.php/studiaaustriaca,0
Lebenswelt: Aesthetics and Philosophy of Experience,http://riviste.unimi.it/index.php/lebenswelt,0
ACME,http://riviste.unimi.it/index.php/acme,0
Alternativas,https://alternativasts.ua.es,0
Carte Romanze,http://riviste.unimi.it/index.php/carteromanze,0
Criando,https://riviste.unimi.it/index.php/criando,0
Società e diritti,http://riviste.unimi.it/index.php/sed,0
Feminismo/s,https://feminismos.ua.es,0
Inspira,https://inspiratidsskrift.no,0
International Journal of Cuban Studies,https://www.plutojournals.com/ijcs,0
IUCrJ,https://journals.iucr.org/m,0
Actualidades Biológicas,https://revistas.udea.edu.co/index.php/actbio/index,0
Acta Universitatis Agriculturae et Silviculturae Mendelianae Brunensis,https://actavia.mendelu.cz,0
Port Said Engineering Research Journal,https://pserj.journals.ekb.eg,0
"Revista Portuguesa de Estomatologia, Medicina Dentária e Cirurgia Maxilofacial",https://revista.spemd.pt,0
Political Observer,https://rpcp.pt/index.php/rpcp,0
Science & Philosophy,http://eiris.it/ojs/index.php/scienceandphilosophy/index,0
Journal of Materials and Physical Sciences,https://journals.internationalrasd.org/index.php/jmps/index,0
Acta Historiae Artis Slovenica,https://ojs.zrc-sazu.si/ahas,0
Esensia: Jurnal Ilmu-Ilmu Ushuluddin,https://ejournal.uin-suka.ac.id/ushuluddin/esensia,0
Academic Journal of Psychology and Counseling,https://ejournal.uinsaid.ac.id/index.php/ajpc,0
Mélanges CRAPEL,https://www.atilf.fr/publications/revues-atilf/melanges-crapel,0
International Journal of Virtual Reality,https://ijvr.eu,0
Synergies Afrique des Grands Lacs,http://gerflint.fr/afrique-des-grands-lacs,0
Synergies Brésil,http://gerflint.fr/synergies-bresil,0
North-Western European Journal of Mathematics,http://math.univ-lille1.fr/~nwejm,0
He jishu,https://www.hjs.sinap.ac.cn,0
Perspective Politice,http://perspective.politice.ro/index.php/ppol/index,0
Prosperitas,https://uni-bge.hu/en/prosperitas,0
Lectura: Jurnal Pendidikan,http://journal.unilak.ac.id/index.php/lectura/aboutthejournal,0
Titian Ilmu: Jurnal Ilmiah Multi Sciences,http://journal.unuha.ac.id/index.php/jti,0
Lontar Komputer,http://ojs.unud.ac.id/index.php/lontar,0
Revista Paraguaya de Educación a Distancia,https://revistascientificas.una.py/index.php/reped,0
Círculo de Lingüística Aplicada a la Comunicación,https://revistas.ucm.es/index.php/clac/index,0
Jurnal Al-Murabbi,https://jurnal.yudharta.ac.id/v2/index.php/pai,0
Векторы благополучия: экономика и социум,https://jwt.su,0
Revista Turpade,https://revistaturpade.delasalle.edu.mx/index.php/turpade/index,0
Syifa al-Qulub: Jurnal Studi Psikoterapi Sufistik,https://journal.uinsgd.ac.id/index.php/syifa-al-qulub/index,0
Hastapenak,https://www.hastapenak.com,0
Journal of Postsecondary Student Success,https://journals.flvc.org/jpss,0
Voix Contemporaines,https://publications-prairial.fr/voix-contemporaines,0
Aula,http://revistas.usal.es/index.php/0214-3402,0
Salud Uninorte,http://rcientificas.uninorte.edu.co/index.php/salud,0
Fogorvosi Szemle,https://ojs3.mtak.hu/index.php/fogorv-szemle/index,0
IBLAM Law Review,https://ejurnal.iblam.ac.id/irl/index.php/ilr/index,0
Scaffolding: Jurnal Pendidikan Islam dan Multikulturalisme,https://ejournal.insuriponorogo.ac.id/index.php/scaffolding,0
Revista Economía y Negocios,https://revistas.ute.edu.ec/index.php/economia-y-negocios,0
Absorbent Mind,https://ejournal.insuriponorogo.ac.id/index.php/absorbent_mind,0
Environmental Science and Ecotechnology,https://www.journals.elsevier.com/environmental-science-and-ecotechnology,0
نامه انجمن حشره‌شناسی ایران,https://jesi.areeo.ac.ir/?lang=en,0
Revista Enfermagem UERJ,https://www.e-publicacoes.uerj.br/index.php/enfermagemuerj/index,0
Fushe yanjiu yu fushe gongyi xuebao,https://www.fs.sinap.ac.cn,0
Különleges Bánásmód,https://ojs.lib.unideb.hu/kulonlegesbanasmod,0
International Journal of Crowd Science,https://ieeexplore.ieee.org/xpl/recentissue.jsp?punumber=9736195,0
"Interdisciplinary Journal on Law, Social Sciences and Humanities",https://jurnal.unej.ac.id/index.php/idj,0
مهندسی صنایع و مدیریت شریف,http://sjie.journals.sharif.edu,0
Intensif: Jurnal Ilmiah Penelitian Teknologi dan Penerapan Sistem Informasi,https://ojs.unpkediri.ac.id/index.php/intensif/index,0
Proceedings,https://proceedings-szmc.org.pk/index.php/szmc/index,0
Kosin Medical Journal,https://www.kosinmedj.org,0
Sleep Medicine Research,http://sleepmedres.org,0
Jurnal Penelitian Kesehatan Suara Forikes,http://forikes-ejournal.com/index.php/sf,0
New Chaucer Studies,https://escholarship.org/uc/ncs_pedagogyandprofession,0
Archives of Biological Sciences,http://www.serbiosoc.org.rs/arch/index.php,0
Bulletin of the Geological Society of Finland,https://www.geologinenseura.fi/fi/bulletin,0
Cardiology Plus,https://journals.lww.com/cardioplus/pages/default.aspx,0
Journal of L.M. Montgomery Studies,https://journaloflmmontgomerystudies.ca,0
Vision: Journal for Language and Foreign Language Learning,https://journal.walisongo.ac.id/index.php/vision,0
Sophia,https://www.up.pt/revistas/index.php/sophia/index,0
Sports Medicine and Health Science,https://www.keaipublishing.com/en/journals/sports-medicine-and-health-science,0
Global Transitions,https://www.keaipublishing.com/en/journals/global-transitions,0
Natural Gas Industry B,https://www.keaipublishing.com/en/journals/natural-gas-industry-b,0
Green Energy & Environment,https://www.keaipublishing.com/en/journals/green-energy-and-environment,0
Infectious Disease Modelling,https://www.keaipublishing.com/en/journals/infectious-disease-modelling,0
Engineered Regeneration,https://www.keaipublishing.com/en/journals/engineered-regeneration,0
"BenchCouncil Transactions on Benchmarks, Standards and Evaluations",https://www.keaipublishing.com/en/journals/benchcouncil-transactions-on-benchmarks-standards-and-evaluations,0
Implementation Research and Practice,https://journals.sagepub.com/home/irp,0
Advanced Powder Materials,https://www.keaipublishing.com/en/journals/advanced-powder-materials,0
Artificial Intelligence in Geosciences,https://www.keaipublishing.com/en/journals/artificial-intelligence-in-geosciences,0
Energy Storage and Saving,https://www.keaipublishing.com/en/journals/energy-storage-and-saving,0
Canadian Journal of Kidney Health and Disease,https://journals.sagepub.com/home/cjk,0
Therapeutic Advances in Endocrinology and Metabolism,https://journals.sagepub.com/home/tae,0
International Journal of Advanced Robotic Systems,https://journals.sagepub.com/home/arx,0
"Multiple Sclerosis Journal - Experimental, Translational and Clinical",https://journals.sagepub.com/home/mso,0
Journal of Shoulder and Elbow Arthroplasty,https://journals.sagepub.com/home/sea,0
Journal of Experimental Psychopathology,https://journals.sagepub.com/home/epp,0
Journal of Tissue Engineering,https://journals.sagepub.com/home/tej,0
International Journal of Engineering Business Management,https://journals.sagepub.com/home/enb,0
Big Data & Society,https://journals.sagepub.com/home/bds,0
SAGE Open Medical Case Reports,https://journals.sagepub.com/home/sco,0
Intelligent Surgery,https://www.keaipublishing.com/en/journals/intelligent-surgery,0
Gastroenterology & Endoscopy,https://www.keaipublishing.com/en/journals/gastroenterology-and-endoscopy,0
"Chinese Journal of Population, Resources and Environment",https://www.keaipublishing.com/en/journals/chinese-journal-of-population-resources-and-environment,0
SAGE Open Nursing,http://journals.sagepub.com/home/son,0
AERA Open,https://journals.sagepub.com/home/ero,0
Therapeutic Advances in Medical Oncology,https://journals.sagepub.com/home/tam,0
Acta Radiologica Short Reports,http://arr.sagepub.com/content/by/year,0
Acta Radiologica Open,https://journals.sagepub.com/home/arr,0
Therapeutic Advances in Rare Disease,https://journals.sagepub.com/home/trd,0
Medicine Access @ Point of Care,http://journals.sagepub.com/home/map,0
i-Perception,https://journals.sagepub.com/home/ipe,0
Advances in Mechanical Engineering,https://journals.sagepub.com/home/ade,0
Global Qualitative Nursing Research,https://journals.sagepub.com/home/gqn,0
International Journal of Micro Air Vehicles,http://journals.sagepub.com/home/mav,0
Brain and Neuroscience Advances,https://journals.sagepub.com/home/bna,0
Trends in Hearing,https://journals.sagepub.com/home/tia,0
Health Services Insights,https://journals.sagepub.com/home/his,0
Journal of Primary Care & Community Health,http://journals.sagepub.com/home/jpc,0
Global Pediatric Health,https://journals.sagepub.com/home/gph,0
Nutrition and Metabolic Insights,https://journals.sagepub.com/home/nmi,0
Environmental Health Insights,https://journals.sagepub.com/home/ehi,0
Therapeutic Advances in Chronic Disease,https://journals.sagepub.com/home/taj,0
Journal of the International Association of Providers of AIDS Care,http://journals.sagepub.com/home/jia,0
Therapeutic Advances in Hematology,https://journals.sagepub.com/home/tah,0
Social Media + Society,https://journals.sagepub.com/home/sms,0
American Journal of Alzheimer's Disease and Other Dementias,https://journals.sagepub.com/home/aja,0
"Air, Soil and Water Research",https://journals.sagepub.com/home/asw,0
Contact,https://journals.sagepub.com/home/ctc,0
Journal of Investigative Medicine High Impact Case Reports,https://journals.sagepub.com/home/hic,0
Geriatric Orthopaedic Surgery & Rehabilitation,https://journals.sagepub.com/home/gos,0
Molecular Pain,https://journals.sagepub.com/home/mpx,0
SAGE Open Medicine,https://journals.sagepub.com/home/smo,0
Journal of Medical Education and Curricular Development,https://journals.sagepub.com/home/mde,0
Clinical Medicine Insights: Cardiology,https://journals.sagepub.com/home/cic,0
"Clinical Medicine Insights: Circulatory, Respiratory and Pulmonary Medicine",https://journals.sagepub.com/home/cra,0
JRSM Open,http://shr.sagepub.com,0
Therapeutic Advances in Cardiovascular Disease,https://journals.sagepub.com/home/tak,0
Global Advances in Health and Medicine,https://journals.sagepub.com/home/gam,0
Breast Cancer: Basic and Clinical Research,https://journals.sagepub.com/home/bcb,0
Substance Abuse: Research and Treatment,https://journals.sagepub.com/home/sat,0
Biomarker Insights,https://journals.sagepub.com/home/bmi,0
Clinical Medicine Insights: Endocrinology and Diabetes,https://journals.sagepub.com/home/end,0
Clinical Medicine Insights: Case Reports,https://journals.sagepub.com/home/icr,0
Journal of Central Nervous System Disease,https://journals.sagepub.com/home/cns,0
Clinical Medicine Insights: Oncology,https://journals.sagepub.com/home/onc,0
Biomedical Engineering and Computational Biology,https://journals.sagepub.com/home/bec,0
Cancer Control,https://journals.sagepub.com/home/ccx,0
Measurement + Control,https://journals.sagepub.com/home/mac,0
Global Spine Journal,http://journals.sagepub.com/home/gsj,0
"Journal of Low Frequency Noise, Vibration and Active Control",http://journals.sagepub.com/home/lfn,0
Evolutionary Psychology,https://journals.sagepub.com/home/evp,0
Chronic Respiratory Disease,https://journals.sagepub.com/home/crd,0
Technology in Cancer Research & Treatment,https://journals.sagepub.com/home/tct,0
Therapeutic Advances in Psychopharmacology,https://journals.sagepub.com/home/tpp,0
Rehabilitation Process and Outcome,https://journals.sagepub.com/home/rpo,0
Therapeutic Advances in Musculoskeletal Disease,https://journals.sagepub.com/home/tab,0
Therapeutic Advances in Respiratory Disease,https://journals.sagepub.com/home/tar,0
Foot & Ankle Orthopaedics,http://journals.sagepub.com/home/fao,0
Journal of Orthopaedic Surgery,http://journals.sagepub.com/home/osj,0
Therapeutic Advances in Drug Safety,https://journals.sagepub.com/home/taw,0
Music & Science,https://journals.sagepub.com/home/mns,0
"Scars, Burns & Healing",http://journals.sagepub.com/home/sbh,0
Journal of Patient Experience,https://journals.sagepub.com/home/jpx,0
Gerontology and Geriatric Medicine,https://journals.sagepub.com/home/ggm,0
Journal of Applied Biomaterials & Functional Materials,https://journals.sagepub.com/home/jbf,0
Women's Health,http://journals.sagepub.com/home/whe,0
Health Services Research & Managerial Epidemiology,https://journals.sagepub.com/home/hme,0
European Journal of Inflammation,https://journals.sagepub.com/home/eji,0
JRSM Short Reports,https://journals.sagepub.com/home/shr,0
Socius,https://journals.sagepub.com/home/srd,0
Therapeutic Advances in Neurological Disorders,https://journals.sagepub.com/home/tan,0
مجله ایرانی آموزش در علوم پزشکی,http://ijme.mui.ac.ir/index.php?&slct_pg_id=10&sid=1&slc_lang=en,0
Exercise Medicine,http://exercmed.org,0
Al-Azhar Bulletin of Science - Basic Science Sector,https://absb.researchcommons.org,0
Medien & Zeit,https://journals.univie.ac.at/index.php/mz/index,0
Acta Biochimica et Biophysica Sinica,https://www.sciengine.com/abbs/home,0
罕见病研究,https://jrd.chard.org.cn/indexen.htm,0
Studia Universitatis Babeş-Bolyai. Engineering,http://studia.ubbcluj.ro/serii/engineering/index_en.html,0
Dili Kexue,http://geoscien.neigae.ac.cn/en/1000-0690/home.shtml,0
زبان کاوی کاربردی,https://jsal.ierf.ir,0
Quality,https://ejournal.poltekkesjakarta1.ac.id/index.php/adm/index,0
Вестник Московского университета. Серия 14: Психология,https://msupsyj.ru/en,0
Comunicación y Sociedad,https://comunicacionysociedad.cucsh.udg.mx/index.php/comsoc/index,0
Anatolian Journal of Cardiology,http://www.anatoljcardiol.com,0
Türk Kardiyoloji Derneği Arşivi,http://www.archivestsc.com,0
West African Journal of Open and Flexible Learning,https://wajofel.org/index.php/wajofel/index,0
Байкальский медицинский журнал,https://www.bmjour.ru/jour/index,0
Historia y Memoria,https://revistas.uptc.edu.co/index.php/historia_memoria,0
Media Theory,https://mediatheoryjournal.org,0
Argumentation et Analyse du Discours,https://journals.openedition.org/aad,0
Afrique Archéologie Arts,https://journals.openedition.org/aaa,0
Les Carnets de l’ACoSt,https://journals.openedition.org/acost,0
Activités,https://journals.openedition.org/activites,0
